State,Year,HLp,NPr,LTFr,CLEARr,Dr,EIr,EI6r,PerTscr,PerTNscr,PerNPIS,PerReferOP,PerReDirDiag,PerOPS,PerNPOS,PerD,PerDHL,PerHL3,PerLTF,PerEI,PerEI6,NPIS,ReferOP,OPS,POS,NPOS,CLEAR,EI,EI6,Birth,Tscr,TNscr,NoInPaOut,NoInReOut,PaInPaOut,PaInReOut,PaInNoOut,ReInNoOut,ReInPaOut,ReInReOut,ReInStDia,Tdiag,TotPas,TotNotPas,HL,NHL,HL3,LTF,ToEnrEIPC,ToEnrEINPC,ToEnrEI6PC,ToEnrEI6NPC
North Dakota,2020,1.6672516672516673,26.676026676026677,11.758511758511759,5.001755001755002,10.003510003510003,1.1407511407511408,0.7897507897507897,98.71794871794873,1.282051282051282,11.89013689013689,101.4760147601476,4.206642066420664,85.47486033519553,7.8431372549019605,37.5,16.666666666666664,57.89473684210527,44.07894736842105,68.42105263157895,47.368421052631575,1355,1375,1224,1128,96,57,13,9,11544,11396,148,73,4,0,0,9964,151,1055,92,57,121,11092,304,19,94,11,134,13,0,9,0
Ohio,2020,2.320148994602102,44.25644748887275,8.822879510085546,2.4464156065532374,32.995044035480916,1.160074497301051,0.7812746614476468,97.46559906469453,2.534400935305474,4.4469522396540295,101.59716060337178,0,2.11353711790393,3.3057851239669422,74.55420827389445,7.031810571633581,70.06802721088435,19.935805991440798,50,33.6734693877551,5635,5725,121,117,4,310,147,99,130011,126716,3295,80,3,7,0,120991,5604,30,1,0,4310,121108,5608,294,3886,206,1118,141,6,97,2
Oklahoma,2020,1.6678004783954004,15.997717746713775,NA,14.329917268318374,NA,1.272795101933332,0.43889486273563166,99.2248230811105,0.7751769188894937,5.5081305273321775,147.84860557768923,NA,87.84694152519536,8.52760736196319,NA,NA,56.57894736842105,NA,76.31578947368422,26.31578947368421,2510,3711,3260,2982,278,653,58,20,45925,45569,356,294,5,794,108,41858,451,1894,165,NA,76,44840,729,76,NA,43,NA,20,38,12,8
Oregon,2020,2.043545172439892,35.62328127759417,3.1283901405252665,2.34629260539395,30.17382748442112,1.538966117516462,0.9839291571006887,98.42322208978943,1.5767779102105681,NA,NA,NA,NA,NA,84.70254957507082,6.77257525083612,64.19753086419753,8.78186968838527,75.30864197530865,48.148148148148145,NA,NA,NA,NA,NA,93,61,39,40272,39637,635,NA,NA,NA,NA,NA,NA,NA,NA,NA,1195,38225,1412,81,1114,52,124,60,1,39,0
Pennsylvania,2020,1.3971084564306233,8.421895358146399,2.582295967222894,1.114547195579486,4.73290111925655,0.9418708695037911,0.769194543428096,97.8743671882802,2.1256328117197882,4.595544950787247,134.53458582408197,9.666951323654995,78.64503138694778,4.442771084337349,56.19757688723206,29.519071310116086,75.28089887640449,30.661696178937557,67.41573033707866,55.0561797752809,5855,7877,6640,6345,295,142,120,98,130173,127406,2767,2350,28,205,5,120004,1237,3790,262,566,693,126333,1073,178,424,134,329,120,NA,98,NA
Rhode Island,2020,2.1842355175688506,28.395061728395063,5.128205128205129,2.5641025641025643,20.7977207977208,1.5194681861348527,1.2345679012345678,98.9010989010989,1.098901098901099,11.329534662867996,109.30427493713329,8.968985750209555,88.4479092841956,10.897435897435898,73.24414715719062,10.50228310502283,95.65217391304348,18.06020066889632,69.56521739130434,56.52173913043478,1193,1304,1248,1112,136,27,16,13,10647,10530,117,194,4,19,1,9119,56,899,131,107,246,10231,299,23,195,22,54,16,0,13,0
South Carolina,2020,2.109164021998384,19.632966036545703,13.068932211074097,0.9658788511955215,5.617866787565788,1.8529104492322248,1.1827087973822712,97.40975422427034,2.5902457757296466,5.300506593601546,105.2807735217553,11.082186686500558,74.17705337168424,8.09995691512279,28.614457831325304,37.54385964912281,64.48598130841121,66.56626506024097,87.85046728971963,56.074766355140184,2689,2831,2321,2133,188,49,94,60,52080,50731,1349,50,27,325,38,47602,510,1758,123,298,308,49735,996,107,177,69,663,80,14,53,7
South Dakota,2020,2.1828103683492497,37.28967712596635,27.19417917235107,3.4561164165529785,6.730331969076853,0.2728512960436562,0.18190086402910413,94.58878183069511,5.411218169304886,5.693497044110959,101.59744408945687,11.980830670926517,45.0070323488045,5.9375,18.048780487804876,32.432432432432435,70.83333333333334,72.92682926829268,12.5,8.333333333333332,626,636,320,301,19,38,3,2,11624,10995,629,77,6,0,2,10284,316,224,11,75,73,10585,410,24,49,17,299,3,0,2,0
Tennessee,2020,1.916649696330814,35.5538518669366,6.5765042705351044,2.82705830208795,26.162268354915607,1.0421782723798798,0.6348902119095821,98.91462764381777,1.0853723561822384,NA,NA,NA,NA,NA,73.58490566037736,7.326007326007327,33.75,18.49730458221024,54.37499999999999,33.125,NA,NA,NA,NA,NA,236,87,53,84395,83479,916,NA,NA,NA,NA,NA,NA,NA,NA,NA,2207,80511,2968,160,2023,54,549,83,4,49,4
Texas,2020,1.1229396558912639,16.215915723934735,8.53600911693582,2.4404480640409147,5.242238096561692,0.3057508964060372,0.12230035856241489,98.48213185880678,1.517868141193217,3.9288990188175776,92.64945171559957,15.500530597806863,68.82318309674888,10.15112631879099,32.327733973260194,21.42099681866384,63.613861386138616,52.639698320191975,27.22772277227723,10.891089108910892,14135,13096,10521,9453,1068,878,110,44,365315,359770,5545,1090,29,33,0,344483,2575,8330,1039,2191,1987,353936,5834,404,1481,257,3071,108,2,43,1
Utah,2020,2.8922944096697605,10.554716166630692,0.7986186056550831,-4.208935894668682,13.986617742283618,2.4174401036045756,1.7699115044247788,98.65843270868825,1.3415672913117547,5.018346643643428,98.53763440860214,6.365591397849463,90.7339073390734,11.884319927699954,132.51533742331287,20.679012345679013,86.56716417910447,7.566462167689162,83.5820895522388,61.19402985074627,2325,2291,2213,1950,263,-195,112,82,46960,46330,630,73,2,34,5,43891,78,1843,256,148,726,45841,489,134,513,116,37,112,NA,82,NA
Vermont,2020,1.2355848434925865,8.031301482701812,0,0,8.237232289950576,0.8237232289950577,0.8237232289950577,98.04159095497678,1.9584090450232183,7.557660626029654,124.52316076294278,0,100,8.533916849015318,102.56410256410255,15,66.66666666666666,0,66.66666666666666,66.66666666666666,367,457,457,418,39,0,4,4,4953,4856,97,90,0,0,0,4399,0,328,39,0,39,4817,39,6,33,4,0,4,0,4,0
Virginia,2020,1.5171711260660836,18.22772738602252,3.630373765943843,3.6412107025586007,10.966979854134834,0.4876621476640983,0.3467819716722477,97.29139868840015,2.708601311599857,4.030256727028403,90.99220220489379,21.941382091960204,68,11.834733893557422,60.166468489892985,13.83399209486166,62.142857142857146,19.916765755053508,32.142857142857146,22.857142857142858,3719,3384,2856,2518,338,336,45,32,94846,92277,2569,0,31,409,41,88077,528,2109,266,816,1037,90595,1682,140,871,87,335,45,0,32,0
Washington,2020,1.970710317900208,12.834250945325104,4.1877594255379424,0.8375518851075884,7.821256574166451,1.3302294645826405,0.9360874010025989,99.19000146606069,0.8099985339393051,5.170651196590671,139.7332062887089,7.146260123868508,88.92312682452157,6.547510486959694,60.9404990403071,25.196850393700785,53.75,32.629558541266796,67.5,47.5,4198,5866,5483,5124,359,68,108,76,81852,81189,663,1873,95,0,0,75023,383,3251,264,300,640,80147,1042,160,474,86,340,106,2,76,0
West Virginia,2020,0.5017002062545292,50.448742962261,21.405875466859914,8.194436702157311,20.904175260605385,0.39021127153130053,0.33446680416968616,98.4685475902953,1.5314524097046878,NA,NA,NA,NA,NA,41.43646408839779,2.4,77.77777777777779,42.430939226519335,77.77777777777779,66.66666666666666,NA,NA,NA,NA,NA,147,7,6,18218,17939,279,NA,NA,NA,NA,NA,NA,NA,NA,NA,374,17034,905,9,365,7,384,7,NA,6,NA
Wisconsin,2020,1.9451962110960757,14.039242219215154,3.0784844384303116,2.9262516914749663,8.051420838971584,1.0487144790257104,0.6089309878213803,98.22229606246886,1.7777039375311512,NA,NA,NA,NA,NA,57.34939759036145,24.159663865546218,55.65217391304348,21.927710843373493,53.91304347826087,31.30434782608696,NA,NA,NA,NA,NA,173,62,36,60190,59120,1070,NA,NA,NA,NA,NA,NA,NA,NA,NA,502,58290,830,115,360,64,182,62,NA,36,NA
Wyoming,2020,2.5293586269196022,6.684733514001806,0.18066847335140018,0.9033423667570009,5.781391147244806,2.3486901535682025,1.9873532068654018,98.48754448398577,1.5124555160142348,4.137308039747064,95.63318777292577,4.366812227074235,93.44978165938865,10.2803738317757,86.48648648648648,43.75,92.85714285714286,2.7027027027027026,92.85714285714286,78.57142857142857,229,219,214,192,22,5,13,11,5620,5535,85,0,0,0,0,5306,5,192,22,10,36,5498,37,14,17,13,1,13,0,11,0
US,2020,1.7947933105688083,19.518412745105277,5.844080986889291,2.089524437980677,11.585091261591195,1.1025442849135711,0.797875210045618,98.17425118820299,1.825748811797009,3.1296300187344506,110.77108717939413,8.74969379700783,67.344785443725,10.904213350165694,59.354679157998866,15.49226734638857,63.296946685651,29.94137414352424,61.43015345673153,44.45499129884512,110221,122093,88718,79044,9674,7359,3883,2810,3587350,3521854,65496,15998,583,4666,269,2672870,33375,58380,8822,9644,42330,3453113,68741,6321,34479,4001,20582,3768,115,2753,57
State average,2020,1.8753303872584737,21.506930090970307,7.12492879024285,2.426657829033097,12.351328781878635,1.1425021839885319,0.8161601020682888,97.79587856110763,2.2041214388923707,4.977945477846225,109.7868993862052,11.921943021974545,73.12343550392866,11.131367953380296,58.19423000983393,22.772708184607716,63.74338713805291,32.52430330644985,60.45476031047671,43.08857619166831,2845,3176.0285714285715,2512.9714285714285,2237.9714285714285,275,141.12,77.42,56.12,71233.46,69932.58,1300.88,454.57142857142856,16.4,135.63636363636363,8.06060606060606,73589.58333333333,908.5555555555555,1655.5142857142857,251,301.25,838.54,68575.06,1357.52,126.08,696.0816326530612,79.88,416.48979591836735,75.14,3.081081081081081,56.12244897959184,1.5135135135135136
State median,2020,1.8231638794451146,18.134663602943988,5.128205128205129,1.8450698379916233,8.237232289950576,1.0783880265775148,0.7752346024378713,98.34768265390629,1.6523173460937142,4.963476306424424,101.59730234641432,9.666951323654995,78.89724732022864,8.397867322087489,57.34939759036145,21.42099681866384,63.90569612516808,30.519480519480517,64.8346930012881,45.095271700776294,2325,2282,1678,1504,146,75,56,38,50614,49434.5,864,90,5,16,1,48558,327.5,1126,131,108.5,483.5,48346,834.5,89.5,360,54.5,272,51.5,0,37,0
State SD,2020,0.6073600848388211,11.715949561199546,6.413064916435193,3.74951379377791,9.738983946906394,0.5321740718547031,0.4378537759188959,1.5543588924864413,1.5543588924864422,2.2197151927757988,23.47091177103304,13.582960943864627,21.518897812160933,15.944312344028548,27.205027470968624,12.689871596525547,14.187496574521134,24.61030033979355,19.115222259829988,18.31333574973516,2729.445742055249,2968.3389639732886,2440.4197744712387,2247.7773660651887,398.40793460088264,196.3980381464008,103.26350087153203,88.85843820828906,81348.92626593677,80367.17141640025,1398.9293229510363,712.1269006919172,23.586137503901334,217.78312293739302,20.41895472645973,90284.14480528366,1822.708744768063,1702.288466109296,393.3814942266603,448.47915044859866,1318.139833559523,79222.34316470657,1706.9482523868528,144.50984572064314,1261.4290810547425,94.5361695169567,564.1985511342978,103.75166780070849,7.88591704798419,89.69058680008855,3.6486041594440346
Alabama,2021,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Alaska,2021,1.4717536510811728,18.11389109022982,6.905920978150118,3.6227782180459642,7.698403713347674,0.6792709158836182,0.45284727725574553,94.33942112570757,5.660578874292428,3.4869240348692405,84.4155844155844,33.76623376623377,68.4065934065934,18.072289156626507,42.5,19.11764705882353,61.53846153846154,38.125,46.15384615384615,30.76923076923077,308,260,249,204,45,32,6,4,9363,8833,530,50,4,2,0,8469,11,152,41,104,67,8673,160,13,54,8,61,6,0,4,0
Arizona,2021,2.495061856741865,16.438819004054476,10.006237654641854,0.4418338704647053,6.003742592785113,1.4424576359288908,1.0785944484873689,98.05175775028351,1.948242249716492,5.0966836469487475,112.34064252932177,6.272310045894952,79.96560619088564,8.951612903225808,36.52173913043478,41.55844155844156,58.854166666666664,60.86956521739131,57.8125,43.22916666666667,3922,4406,3720,3387,333,34,111,83,78481,76952,1529,577,20,128,5,72300,686,2682,308,246,461,75687,1265,192,269,113,770,111,0,83,0
Arkansas,2021,1.3932832138399465,15.297088618617748,5.776319990711445,3.2219674320048766,6.327827929523091,1.0159356767582943,0.7546950741633044,98.66540653549846,1.3345934645015323,NA,NA,NA,NA,NA,41.36622390891841,22.018348623853214,62.5,37.76091081593928,72.91666666666666,54.166666666666664,NA,NA,NA,NA,NA,111,35,26,34917,34451,466,NA,NA,NA,NA,NA,NA,NA,NA,NA,217,33924,527,48,169,30,199,12,23,9,17
California,2021,2.1448397678526367,6.0730021933655545,0.5216522059822589,1.3126225276111727,4.241153749102273,1.6134824045497778,1.3029173702905725,99.51852728264912,0.481472717350886,0.6073002193365554,89.41270475429485,11.666000799041152,83.00395256916995,98.71428571428571,69.83619656412306,50.57208237986271,66.51583710407239,8.589692369157012,75.22624434389141,60.74660633484162,2503,2238,2100,27,2073,541,665,537,414146,412152,1994,27,0,0,0,409622,138,0,2073,292,1747,409649,2503,884,863,588,215,665,0,537,0
Colorado,2021,2.6324395029431003,15.729234793982995,10.840418574231524,-0.6540222367560498,5.5591890124264225,1.618705035971223,1.160889470241988,97.08707040241289,2.91292959758711,5.194571615434924,252.88007554296507,0.3147623544224111,97.12829438090502,9.356201203123,35.343035343035346,47.35294117647059,85.71428571428571,68.91891891891892,61.49068322981367,44.099378881987576,3177,8034,7813,7082,731,-40,99,71,62995,61160,1835,4513,125,224,5,53116,221,2345,601,10,339,60198,962,161,178,138,663,73,26,56,15
Connecticut,2021,2.5935733981271674,12.449152311010401,0.8736247235796774,0.6006169974610281,11.002211362581562,1.965655628054274,1.5561440388763002,99.13394137865707,0.8660586213429321,NA,NA,NA,NA,NA,88.37719298245614,23.573200992555833,71.57894736842105,7.017543859649122,75.78947368421053,60,NA,NA,NA,NA,NA,22,72,57,36949,36629,320,NA,NA,NA,NA,NA,NA,NA,NA,NA,402,36173,456,95,307,68,32,72,0,57,0
Delaware,2021,1.5769944341372912,22.263450834879407,18.18181818181818,1.2987012987012987,2.8756957328385897,1.5769944341372912,1.0204081632653061,97.55656108597285,2.4434389140271495,5.825602968460111,93.78980891719745,17.038216560509554,69.25287356321839,5.394190871369295,12.916666666666668,54.83870967741935,70.58823529411765,81.66666666666667,100,64.70588235294117,628,589,482,456,26,14,17,11,11050,10780,270,59,6,3,0,10084,107,394,20,107,30,10540,240,17,13,12,196,17,0,11,0
District of Columbia,2021,0.8358408559010365,19.140755600133733,7.689735874289536,6.770310932798395,4.764292878635908,0.25075225677031093,0,99.08895146595992,0.9110485340400862,4.914744232698094,87.75510204081633,19.897959183673468,68.4044233807267,6.697459584295612,24.890829694323145,17.543859649122805,50,40.174672489082965,30,0,588,516,433,404,29,81,3,0,12074,11964,110,42,0,3,0,11331,83,359,29,117,56,11735,229,10,46,5,92,3,0,0,0
Florida,2021,1.446054921165906,17.357479237061426,4.752700507565278,2.1690823817488587,10.44051653081784,0.7856898405001421,0.5350403208313852,95.80901097277128,4.190989027228729,NA,NA,NA,NA,NA,60.1499583449042,13.850415512465375,40.33333333333333,27.38128297695085,54.333333333333336,37,NA,NA,NA,NA,NA,450,163,111,216536,207461,9075,NA,NA,NA,NA,NA,NA,NA,NA,NA,2165,203860,3601,300,1865,121,986,163,0,111,0
Georgia,2021,1.6936567133047997,22.418007825862055,12.981920423163883,1.8688625801983998,7.575567959018513,1.2681567508489142,0.7759116962430856,95.8519264910513,4.148073508948706,5.141040722849348,147.9552093476144,5.7773450178513475,76.86055103979731,6.798516687268233,33.79233345738742,22.356828193832598,68.96551724137932,57.90844808336435,74.8768472906404,45.812807881773395,6162,9117,7281,6786,495,224,152,93,125046,119859,5187,2969,118,220,4,110386,1836,3597,373,356,907,117172,2687,203,704,140,1556,114,38,83,10
Hawaii,2021,3.557780998814073,16.141784161286072,2.7012781657662406,0.2635393332454869,13.242851495585716,0.9223876663592041,0.6588483331137173,97.5951646090535,2.404835390946502,5.488206614837265,129.65186074429772,14.8859543817527,86.79401993355482,8.229665071770336,82.0408163265306,26.865671641791046,85.18518518518519,16.73469387755102,25.925925925925924,18.51851851851852,833,1080,1045,959,86,4,14,10,15552,15178,374,285,6,80,0,13974,35,594,80,124,200,14933,245,54,146,46,41,14,0,10,0
Idaho,2021,3.0553301188714377,41.15147753854968,9.882083353224806,-1.0025301952546903,32.319663913686924,1.0980092614694228,0.9547906621473242,95.69646854584495,4.303531454155055,5.036520742827135,73.36492890995261,71.37440758293839,48.65749836280288,10.497981157469717,78.53828306264501,9.453471196454949,78.125,24.013921113689097,35.9375,31.25,1055,774,743,665,78,-21,23,20,21889,20947,942,391,37,41,3,19420,31,233,38,753,676,20085,862,64,612,50,207,23,0,20,0
Illinois,2021,2.8445925239079357,15.362371227182361,3.00175233185865,-1.9644975993839335,14.33297448510518,1.5244501371219323,1.3437163579786104,98.7338138427043,1.2661861572956994,3.649250740615595,93.34625322997417,25.25839793281654,71.31445170660857,9.546843177189409,93.29923273657289,19.846491228070175,63.25966850828729,19.539641943734015,53.591160220994475,47.23756906077348,4644,4335,3928,3553,375,-250,194,171,128891,127259,1632,487,13,354,10,121751,407,2712,352,1173,1823,125304,1955,362,1461,229,382,194,0,171,0
Indiana,2021,2.403753947654422,49.62217590875964,3.4649857436933424,5.293373054941121,40.87660303537866,1.649384357699045,0.9333725435041107,97.59174455023022,2.408255449769781,NA,NA,NA,NA,NA,82.37567637206905,5.880512980919613,57.446808510638306,6.982736408142232,68.61702127659575,38.82978723404255,NA,NA,NA,NA,NA,414,129,73,80141,78211,1930,NA,NA,NA,NA,NA,NA,NA,NA,NA,3196,74330,3881,188,3008,108,271,129,0,73,0
Iowa,2021,1.823960204504629,11.551747961862649,2.1555893325963797,1.3541522730413154,8.069642116899269,0.8567085809036894,0.6356224955091889,98.20871217261501,1.7912878273849913,5.422136244300124,100.45871559633028,8.409785932721713,88.29588014981273,8.907741251325557,69.85645933014354,22.602739726027394,60.60606060606061,18.660287081339714,46.96969696969697,34.84848484848485,1962,1971,1886,1718,168,49,31,23,36845,36185,660,167,7,0,0,34049,85,1551,161,165,291,35767,418,66,225,40,78,31,0,23,0
Kansas,2021,2.7210128831630382,18.158596179475786,1.7492225677476676,0.9995557529986672,15.43758329631275,1.971346068414038,1.5270990670812972,99.04845718057312,0.9515428194268742,NA,NA,NA,NA,NA,85.01529051987767,17.62589928057554,53.06122448979592,9.63302752293578,72.44897959183673,56.12244897959183,NA,NA,NA,NA,NA,36,71,55,36362,36016,346,NA,NA,NA,NA,NA,NA,NA,NA,NA,555,35362,654,98,457,52,63,71,0,55,0
